"","ps_id","const230_h","c230_id_h","fid0725","npp2008ps_pres_p","ndc2008ps_pres_p","totalvotes2008ps_pres","akan_p","akan_p_poly","ewe_p_poly","moledagbon_p_poly","gadangbe_p_poly","guan_p_poly","gurma_p_poly","mande_p_poly","other_eth_p_poly","grusi_p_poly","otherethn_p_poly","english_percent","public_semipublic_p","dev_factor2","akan_30km_l_p","ewe_30km_l_p","akan_30km_lalt_p","akan_20km_l_p","ewe_20km_l_p","akan_40km_l_p","ewe_40km_l_p","h_30rad_e","ethfrac_30km_l","ethfrac_poly","area_sqkm","sex_total"
"1059",11059,"SENE",216,853,0.221374,0.648855,131,0.1187198,0.0881884,0.0015962,0.0969673,0.0007981,0.6532322,0.1392658,0,0.0143655,0.0055866,0.81245011971269,0.2181818,0.0173218,-0.3711261,0.0943419,0.0330174,0.0964033,0.0906366,0.0225088,0.1208504,0.0437483,0.1484715,0.6431937,0.5364721,1.069202,2792
"1060",11060,"SENE",216,9975,0.2300885,0.6106195,226,0.1187198,0.3236797,0.3032368,0.0028393,0.189665,0.028393,0.149347,0,0.0028393,0,0.180579216354344,0.1602094,0.0019212,-0.3439518,0.2395944,0.2698519,0.209012,0.2479578,0.270174,0.2339742,0.2717283,0.0894698,0.8038349,0.7441793,24.57245,1872
"1061",11061,"SENE",216,863,0.4680851,0.5106383,47,0.1187198,0.062709,0.0029264,0.1425585,0.0008361,0.5802675,0.1300167,0.0075251,0.0647993,0.0083612,0.790969899665552,0.3488216,0.0349127,2.024808,0.1350942,0.0219988,0.1615933,0.0775819,0.0146464,0.137831,0.0288381,0.171455,0.7135632,0.6177951,1.705521,2617
"1062",11062,"SENE",216,9983,0.2241379,0.7413793,174,0.1187198,0.0132979,0,0.231383,0.0026596,0.5372341,0.0984043,0.0664894,0.0212766,0.0292553,0.752659574468085,0.2007169,0.0076336,0.3286337,0.1341903,0.0359221,0.1455421,0.0804732,0.0229306,0.1474536,0.0417799,0.1829511,0.7033151,0.6422448,1.323648,462
"1063",11063,"SENE",216,653,0.3218143,0.6457883,463,0.1187198,0.1123127,0.0197744,0.1629847,0.0047891,0.5519851,0.0611772,0.0122045,0.0565426,0.0182296,0.700139039085432,0.4366887,0.08,1.624597,0.106317,0.0281984,0.1039723,0.1029047,0.0252728,0.1264841,0.0337121,0.166194,0.6504232,0.6482993,2.086613,7059
"1064",11064,"SENE",216,9993,0.3378839,0.6075085,293,0.1187198,0.0382514,0.4808743,0.0409836,0.1284153,0.3032787,0.0027322,0,0.0027322,0.0027322,0.311475409836066,0.2592593,0.0053476,-0.4825754,0.0819567,0.2327735,0.0874372,0.0720953,0.2552451,0.1103482,0.2090322,0.1782578,0.7602596,0.6571262,55.15488,386
"1065",11065,"SENE",216,629,0.3903134,0.5754986,351,0.1187198,0.1366319,0.0190649,0.0331366,0.0086246,0.6386746,0.0217885,0,0.1398094,0.0022696,0.802541988197912,0.5510771,0.0955199,-0.4466369,0.1430287,0.1124539,0.1445377,0.1435558,0.103839,0.1416739,0.1170412,0.093472,0.7475786,0.5518641,2.074921,2415
"1066",11066,"SENE",216,9957,0.4347826,0.5377575,437,0.1187198,0.0031949,0,0.2747604,0.0031949,0.2811502,0.4345048,0,0,0.0031949,0.718849840255591,0.0185185,0,0.5571017,0.0856237,0.1308338,0.0946475,0.0538914,0.0747306,0.0825953,0.1463038,0.1165734,0.8012999,0.6566363,111.1785,345
"1067",11067,"SENE",216,9970,0.3508197,0.6295082,305,0.1187198,0.4983642,0.257361,0.0098146,0,0.0545256,0.1679389,0,0.0119956,0,0.234460196292257,0.2570281,0.0519931,-0.4825754,0.2542281,0.2336926,0.2061437,0.2674693,0.2265359,0.245756,0.2290994,0.1051865,0.8059482,0.6539817,26.66167,996
"1068",11068,"SENE",216,9957,0.1257862,0.8238994,159,0.1187198,0.0031949,0,0.2747604,0.0031949,0.2811502,0.4345048,0,0,0.0031949,0.718849840255591,0.0185185,0,0.5571017,0.0856237,0.1308338,0.0946475,0.0538914,0.0747306,0.0825953,0.1463038,0.1165734,0.8012999,0.6566363,111.1785,345
"1069",11069,"SENE",216,9453,0.2683706,0.654952,313,0.1187198,0.0256616,0.0384924,0.1563753,0.0721732,0.0593424,0.4595028,0,0.1884523,0,0.707297514033681,0.1878981,0.0029542,-0.468589,0.0816382,0.129696,0.0982574,0.0771822,0.1198339,0.0836776,0.1350062,0.0742391,0.8120521,0.718019,94.50304,1276
"1070",11070,"SENE",216,683,0.1938998,0.7254902,459,0.1187198,0.00906,0,0.011325,0,0.979615,0,0,0,0,0.979614949037373,0.2163188,0.0027435,-0.4671727,0.0884955,0.0514323,0.1054665,0.0575884,0.0417028,0.1454736,0.0497845,0.1919166,0.5875349,0.0401442,0.841493,916
"1071",11071,"SENE",216,9921,0.4295302,0.4697987,149,0.1187198,0.0342342,0,0.0117117,0.0054054,0.8747748,0.0738739,0,0,0,0.948648648648649,0.3023256,0.0248344,0.6784528,0.0806881,0.0395217,0.0884369,0.075628,0.0339949,0.1207817,0.0513955,0.1557753,0.604256,0.2279734,1.069198,1143
"1072",11072,"SENE",216,863,0.4046741,0.4821648,813,0.1187198,0.062709,0.0029264,0.1425585,0.0008361,0.5802675,0.1300167,0.0075251,0.0647993,0.0083612,0.790969899665552,0.3488216,0.0349127,2.024808,0.1350942,0.0219988,0.1615933,0.0775819,0.0146464,0.137831,0.0288381,0.171455,0.7135632,0.6177951,1.705521,2617
"1073",11073,"SENE",216,656,0.3980583,0.579288,309,0.1187198,0.0433031,0,0.0251762,0,0.919436,0.001007,0,0.0100705,0.001007,0.931520644511581,0.4543947,0.0596421,0.8501252,0.0899437,0.0317576,0.0967555,0.0807342,0.023287,0.1336776,0.039299,0.1879863,0.5913905,0.1520249,0.53656,1027
"1074",11074,"SENE",216,656,0.2547528,0.7186312,263,0.1187198,0.0433031,0,0.0251762,0,0.919436,0.001007,0,0.0100705,0.001007,0.931520644511581,0.4543947,0.0596421,0.8501252,0.0899437,0.0317576,0.0967555,0.0807342,0.023287,0.1336776,0.039299,0.1879863,0.5913905,0.1520249,0.53656,1027
"1075",11075,"SENE",216,653,0.3728814,0.5084746,413,0.1187198,0.1123127,0.0197744,0.1629847,0.0047891,0.5519851,0.0611772,0.0122045,0.0565426,0.0182296,0.700139039085432,0.4366887,0.08,1.624597,0.106317,0.0281984,0.1039723,0.1029047,0.0252728,0.1264841,0.0337121,0.166194,0.6504232,0.6482993,2.086613,7059
"1076",11076,"SENE",216,9945,0.0208333,0.9583333,48,0.1187198,0.210076,0.088403,0.4268061,0.0047529,0.2519011,0.0009506,0,0.013308,0.0038023,0.269961977186312,0.2086957,0.0165975,-0.431969,0.1498444,0.1502406,0.1338631,0.1767159,0.1389807,0.1415146,0.156361,0.1014985,0.7965662,0.7022203,630.7089,1156
"1077",11077,"SENE",216,9917,0.4296296,0.462963,270,0.1187198,0,0,0.0733496,0,0.0464548,0.8728606,0,0,0.007335,0.926650366748166,0.1176471,0,-0.205238,0.0836663,0.1273468,0.0921308,0.0759273,0.1184713,0.0855598,0.1306189,0.1351232,0.7858037,0.2305223,50.69105,561
"1078",11078,"SENE",216,653,0.3880126,0.4700316,317,0.1187198,0.1123127,0.0197744,0.1629847,0.0047891,0.5519851,0.0611772,0.0122045,0.0565426,0.0182296,0.700139039085432,0.4366887,0.08,1.624597,0.106317,0.0281984,0.1039723,0.1029047,0.0252728,0.1264841,0.0337121,0.166194,0.6504232,0.6482993,2.086613,7059
"1079",11079,"SENE",216,10282,NA,NA,NA,0.1187198,0.1026393,0.3651026,0.1554252,0.0043988,0.2360704,0.1304985,0,0.0043988,0.0014663,0.372434017595308,0.2783251,0.0130719,-0.4229054,0.1432239,0.1646021,0.1520826,0.1047057,0.1834776,0.1919237,0.136027,0.178188,0.7852951,0.7592083,240.8943,727
"1080",11080,"SENE",216,9917,0.2641844,0.6524823,564,0.1187198,0,0,0.0733496,0,0.0464548,0.8728606,0,0,0.007335,0.926650366748166,0.1176471,0,-0.205238,0.0836663,0.1273468,0.0921308,0.0759273,0.1184713,0.0855598,0.1306189,0.1351232,0.7858037,0.2305223,50.69105,561
"1081",11081,"SENE",216,853,0.1922428,0.5885329,593,0.1187198,0.0881884,0.0015962,0.0969673,0.0007981,0.6532322,0.1392658,0,0.0143655,0.0055866,0.81245011971269,0.2181818,0.0173218,-0.3711261,0.0943419,0.0330174,0.0964033,0.0906366,0.0225088,0.1208504,0.0437483,0.1484715,0.6431937,0.5364721,1.069202,2792
"1082",11082,"SUNYANI EAST",217,768,0.6238317,0.3364486,428,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1083",11083,"SUNYANI EAST",217,768,0.6627219,0.3180473,676,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1084",11084,"SUNYANI EAST",217,865,0.6596859,0.3062827,764,0.6969338,0.8467476,0.0233635,0.0660766,0.0162618,0.0060725,0.0059695,0.0042198,0.0024702,0.0288184,0.0475504322766571,0.7422165,0.1071577,5.799605,0.778556,0.030862,0.7596143,0.7852162,0.030907,0.7737917,0.0313347,0.0366696,0.3804382,0.2769151,5.921634,9985
"1085",11085,"SUNYANI EAST",217,768,0.7524178,0.2185687,517,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1086",11086,"SUNYANI EAST",217,768,0.6856436,0.2846535,404,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1087",11087,"SUNYANI EAST",217,549,0.7214137,0.2598753,481,0.6969338,0.7884821,0.0206186,0.116957,0.0046214,0.0039104,0.002133,0.0056879,0.0088873,0.0487025,0.0693210095982936,0.5008625,0.0486697,-0.3329846,0.7289455,0.0352241,0.7209507,0.714592,0.0270887,0.7438148,0.0342457,0.0226675,0.448613,0.3616675,2.339801,3110
"1088",11088,"SUNYANI EAST",217,768,0.6547843,0.3001876,533,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1089",11089,"SUNYANI EAST",217,772,0.4386282,0.5397112,554,0.6969338,0.5191504,0.1601671,0.1556407,0.0456128,0.0243733,0.0208914,0.0107939,0.0278552,0.0355153,0.119428969359331,0.8927668,0.5627744,8.451377,0.6792774,0.0559109,0.6951543,0.6788738,0.0587183,0.6935107,0.0515086,0.0405774,0.5118933,0.6753405,3.425171,3138
"1090",11090,"SUNYANI EAST",217,768,0.5515075,0.3994975,796,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1091",11091,"SUNYANI EAST",217,768,0.4368845,0.5219337,1117,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1092",11092,"SUNYANI EAST",217,865,0.6721311,0.3114754,610,0.6969338,0.8467476,0.0233635,0.0660766,0.0162618,0.0060725,0.0059695,0.0042198,0.0024702,0.0288184,0.0475504322766571,0.7422165,0.1071577,5.799605,0.778556,0.030862,0.7596143,0.7852162,0.030907,0.7737917,0.0313347,0.0366696,0.3804382,0.2769151,5.921634,9985
"1093",11093,"SUNYANI EAST",217,9693,0.4027149,0.5113122,221,0.6969338,0.1391831,0.0121029,0.4856278,0.3192133,0.0121029,0,0.0166415,0.01059,0.0045386,0.0438729198184569,0.3263473,0.0051948,-0.2991396,0.7010751,0.0297847,0.7227779,0.6745845,0.03231,0.711071,0.0304049,0.0310798,0.4806956,0.6421939,8.034307,677
"1094",11094,"SUNYANI EAST",217,768,0.7206267,0.2558747,766,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1095",11095,"SUNYANI EAST",217,768,0.6699029,0.2783172,309,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1096",11096,"SUNYANI EAST",217,10286,0.693727,0.2767528,271,0.6969338,0.2292135,0.1707865,0.4741573,0.0157303,0,0.0269663,0.0404494,0.0314607,0.011236,0.110112359550562,0.2908367,0.0103806,1.086277,0.7168131,0.040881,0.7257604,0.7151253,0.0410104,0.7194566,0.0399615,0.0314801,0.4629592,0.6897412,22.82412,456
"1097",11097,"SUNYANI EAST",217,865,0.6131004,0.3606987,1145,0.6969338,0.8467476,0.0233635,0.0660766,0.0162618,0.0060725,0.0059695,0.0042198,0.0024702,0.0288184,0.0475504322766571,0.7422165,0.1071577,5.799605,0.778556,0.030862,0.7596143,0.7852162,0.030907,0.7737917,0.0313347,0.0366696,0.3804382,0.2769151,5.921634,9985
"1098",11098,"SUNYANI EAST",217,10284,0.1605839,0.7883212,137,0.6969338,0.2214112,0.0024331,0.5985401,0.0389294,0.0072993,0.0413625,0,0.0705596,0.0194647,0.138686131386861,0.3387097,0.0169492,-0.2179946,0.6994516,0.03351,0.7082117,0.6971603,0.035076,0.703091,0.0337159,0.0357507,0.4816254,0.5840837,30.45711,472
"1099",11099,"SUNYANI EAST",217,768,0.65,0.315,200,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1100",11100,"SUNYANI EAST",217,768,0.7112069,0.262931,232,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1101",11101,"SUNYANI EAST",217,768,0.7189543,0.2254902,612,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1102",11102,"SUNYANI EAST",217,768,0.6737481,0.3125948,659,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1103",11103,"SUNYANI EAST",217,768,0.75419,0.2226656,1253,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1104",11104,"SUNYANI EAST",217,768,0.6429419,0.3309608,843,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1105",11105,"SUNYANI EAST",217,768,0.6837748,0.2913907,604,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1106",11106,"SUNYANI EAST",217,768,0.6262774,0.3386861,685,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1107",11107,"SUNYANI EAST",217,768,0.4185704,0.5239499,1357,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1108",11108,"SUNYANI EAST",217,768,0.6086956,0.3615561,437,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1109",11109,"SUNYANI EAST",217,768,0.6865672,0.2940299,670,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1110",11110,"SUNYANI EAST",217,10187,0.5263158,0.5394737,152,0.6969338,0.550495,0.029703,0.2059406,0.1188119,0.0594059,0.0019802,0.0079208,0,0.0257426,0.0950495049504951,0.4160839,0.0188679,-0.4825754,0.7125187,0.0405531,0.717919,0.6844397,0.039433,0.7131991,0.0394357,0.0198424,0.4707438,0.6352867,11.51595,519
"1111",11111,"SUNYANI EAST",217,768,0.6976284,0.2786561,506,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1112",11112,"SUNYANI EAST",217,768,0.7321063,0.2433538,489,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1113",11113,"SUNYANI EAST",217,768,0.5091278,0.4503043,493,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1114",11114,"SUNYANI EAST",217,10161,0.2924528,0.672956,318,0.6969338,0.3019272,0.124197,0.385439,0.1627409,0,0.0021413,0.0171306,0,0.006424,0.0256959314775161,0.3211009,0.0075188,-0.1833897,0.6888492,0.035666,0.696794,0.6926097,0.038422,0.6914963,0.0338353,0.0335854,0.4923354,0.7180279,36.81033,581
"1115",11115,"SUNYANI EAST",217,768,0.6840336,0.2941177,595,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1116",11116,"SUNYANI EAST",217,768,0.7517084,0.23918,439,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1117",11117,"SUNYANI EAST",217,10286,0.769305,0.2123552,1036,0.6969338,0.2292135,0.1707865,0.4741573,0.0157303,0,0.0269663,0.0404494,0.0314607,0.011236,0.110112359550562,0.2908367,0.0103806,1.086277,0.7168131,0.040881,0.7257604,0.7151253,0.0410104,0.7194566,0.0399615,0.0314801,0.4629592,0.6897412,22.82412,456
"1118",11118,"SUNYANI EAST",217,10286,NA,NA,NA,0.6969338,0.2292135,0.1707865,0.4741573,0.0157303,0,0.0269663,0.0404494,0.0314607,0.011236,0.110112359550562,0.2908367,0.0103806,1.086277,0.7168131,0.040881,0.7257604,0.7151253,0.0410104,0.7194566,0.0399615,0.0314801,0.4629592,0.6897412,22.82412,456
"1119",11119,"SUNYANI EAST",217,9686,0.3981901,0.5656109,221,0.6969338,0.2183709,0,0.6343154,0,0,0.034662,0.0606586,0.017331,0.034662,0.147313691507799,0.2321429,0.0119048,-0.4825754,0.7030947,0.0309589,0.7195599,0.6878325,0.0325014,0.7169527,0.0314068,0.0364511,0.4768333,0.5435753,35.41776,635
"1120",11120,"SUNYANI EAST",217,768,0.7196721,0.2557377,610,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1121",11121,"SUNYANI EAST",217,865,0.6743295,0.3170498,1044,0.6969338,0.8467476,0.0233635,0.0660766,0.0162618,0.0060725,0.0059695,0.0042198,0.0024702,0.0288184,0.0475504322766571,0.7422165,0.1071577,5.799605,0.778556,0.030862,0.7596143,0.7852162,0.030907,0.7737917,0.0313347,0.0366696,0.3804382,0.2769151,5.921634,9985
"1122",11122,"SUNYANI EAST",217,768,0.6990882,0.2705167,329,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1123",11123,"SUNYANI EAST",217,772,0.3839733,0.5642738,599,0.6969338,0.5191504,0.1601671,0.1556407,0.0456128,0.0243733,0.0208914,0.0107939,0.0278552,0.0355153,0.119428969359331,0.8927668,0.5627744,8.451377,0.6792774,0.0559109,0.6951543,0.6788738,0.0587183,0.6935107,0.0515086,0.0405774,0.5118933,0.6753405,3.425171,3138
"1124",11124,"SUNYANI EAST",217,768,0.4463668,0.517301,578,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1125",11125,"SUNYANI EAST",217,768,0.7247899,0.2605042,476,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1126",11126,"SUNYANI EAST",217,768,0.7265625,0.2734375,256,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1127",11127,"SUNYANI EAST",217,10195,0.6181818,0.3575757,165,0.6969338,0.6312849,0.0865922,0.1201117,0.0027933,0,0.0977654,0.0558659,0,0.0055866,0.159217877094972,0.4863636,0.0048309,-0.4253136,0.7014306,0.0475089,0.7036538,0.6779545,0.0440855,0.7155628,0.0442788,0.0204624,0.4861927,0.5668362,9.368849,405
"1128",11128,"SUNYANI EAST",217,768,0.7570281,0.2208835,498,0.6969338,0.7667789,0.0455045,0.0875433,0.0234771,0.0121634,0.0048154,0.0208111,0.0065649,0.0323414,0.0766962143428419,0.7763452,0.1874488,8.137773,0.761798,0.0432186,0.7584692,0.7630497,0.0438713,0.7611401,0.0427527,0.0446045,0.4065314,0.4000712,25.76921,61992
"1129",11129,"SUNYANI EAST",217,10286,0.7144949,0.2518302,683,0.6969338,0.2292135,0.1707865,0.4741573,0.0157303,0,0.0269663,0.0404494,0.0314607,0.011236,0.110112359550562,0.2908367,0.0103806,1.086277,0.7168131,0.040881,0.7257604,0.7151253,0.0410104,0.7194566,0.0399615,0.0314801,0.4629592,0.6897412,22.82412,456
"1130",11130,"SUNYANI EAST",217,865,0.6022032,0.3671971,817,0.6969338,0.8467476,0.0233635,0.0660766,0.0162618,0.0060725,0.0059695,0.0042198,0.0024702,0.0288184,0.0475504322766571,0.7422165,0.1071577,5.799605,0.778556,0.030862,0.7596143,0.7852162,0.030907,0.7737917,0.0313347,0.0366696,0.3804382,0.2769151,5.921634,9985
